,year_t,exporter_i,importer_j,hscode_k,value_v,quantity_q,hs,product
518,2012,404,800,30381,3.409,1.73,HS12,meat
519,2012,408,76,30381,36.872,20,HS12,meat
520,2012,410,12,30382,2.879,0.3,HS12,meat
521,2012,410,124,30382,1.403,0.051,HS12,meat
522,2012,410,156,30381,153.874,191.668,HS12,meat
523,2012,410,156,30382,75.974,61.533,HS12,meat
524,2012,410,324,30382,0.737,1.1,HS12,meat
525,2012,410,344,30381,256.354,0.88,HS12,meat
526,2012,410,344,30382,0.1,0.01,HS12,meat
527,2012,410,380,30381,3.676,1.99,HS12,meat
528,2012,410,392,30382,6.736,2.925,HS12,meat
529,2012,410,458,30282,0.276,0.01,HS12,meat
530,2012,410,458,30381,56.596,50.52,HS12,meat
531,2012,410,480,30381,60.412,127.124,HS12,meat
532,2012,410,490,30381,308.962,248.459,HS12,meat
533,2012,410,508,30381,0.852,0.384,HS12,meat
534,2012,410,512,30381,3.04,2.134,HS12,meat
535,2012,410,554,30381,501.569,223.632,HS12,meat
536,2012,410,604,30381,30.891,25.67,HS12,meat
537,2012,410,690,30381,24.385,30.262,HS12,meat
538,2012,410,694,30382,1.112,1.66,HS12,meat
539,2012,410,702,30282,0.164,0.01,HS12,meat
540,2012,410,702,30381,169.242,248.499,HS12,meat
541,2012,410,702,30382,0.222,0.014,HS12,meat
542,2012,410,704,30381,187.831,249.331,HS12,meat
543,2012,410,705,30281,0.042,0.006,HS12,meat
544,2012,410,705,30381,0.174,0.025,HS12,meat
545,2012,410,710,30381,48.753,93.277,HS12,meat
546,2012,410,724,30381,54.89,24.369,HS12,meat
547,2012,410,780,30381,480.085,900.29,HS12,meat
548,2012,410,784,30382,8.952,0.228,HS12,meat
549,2012,410,842,30282,1.979,0.093,HS12,meat
550,2012,410,842,30382,8.381,0.16,HS12,meat
551,2012,410,858,30381,438.584,305.817,HS12,meat
552,2012,428,233,30281,1.43,0.278,HS12,meat
553,2012,428,233,30282,0.221,0.017,HS12,meat
554,2012,428,233,30381,318.447,143.476,HS12,meat
555,2012,428,300,30381,0.693,0.567,HS12,meat
556,2012,428,440,30281,1.734,0.455,HS12,meat
557,2012,428,440,30282,0.502,0.041,HS12,meat
558,2012,428,440,30381,1.804,0.498,HS12,meat
559,2012,440,112,30381,54.319,27.041,HS12,meat
560,2012,440,208,30281,0.01,0.004,HS12,meat
561,2012,440,276,30381,15.468,6.084,HS12,meat
562,2012,440,428,30282,0.027,0.002,HS12,meat
563,2012,440,428,30381,4.218,1.234,HS12,meat
564,2012,440,428,30382,0.122,0.113,HS12,meat
565,2012,442,56,30381,0.053,0.007,HS12,meat
566,2012,442,56,30382,0.263,0.096,HS12,meat
567,2012,442,251,30382,2.379,0.612,HS12,meat
568,2012,442,276,30282,0.074,0.005,HS12,meat
569,2012,442,276,30382,0.483,0.047,HS12,meat
570,2012,458,156,30382,5.15,5.7,HS12,meat
571,2012,458,410,30382,100.422,50.18,HS12,meat
572,2012,458,702,30281,15.607,19.7,HS12,meat
573,2012,458,702,30282,404.138,448.48,HS12,meat
574,2012,458,702,30381,21.763,13.96,HS12,meat
575,2012,458,702,30382,11.235,6,HS12,meat
576,2012,470,251,30281,2.17,0.794,HS12,meat
577,2012,470,380,30281,5.592,1.594,HS12,meat
578,2012,470,380,30282,0.835,0.528,HS12,meat
579,2012,470,380,30382,0.965,0.25,HS12,meat
580,2012,478,380,30381,197.93,63.13,HS12,meat
581,2012,478,724,30281,36.674,9.336,HS12,meat
582,2012,478,724,30282,5.959,1.51,HS12,meat
583,2012,478,724,30381,32.719,14.927,HS12,meat
584,2012,478,724,30382,7.859,7.444,HS12,meat
585,2012,480,76,30381,58.865,21.75,HS12,meat
586,2012,480,251,30382,374.723,128.7,HS12,meat
587,2012,480,344,30381,78.245,9.62,HS12,meat
588,2012,480,410,30381,60.556,20.61,HS12,meat
589,2012,480,410,30382,0.709,0.343,HS12,meat
590,2012,480,702,30381,211.48,242.12,HS12,meat
591,2012,480,704,30381,72.568,           NA,HS12,meat
592,2012,480,710,30381,0.471,0.307,HS12,meat
593,2012,480,858,30381,58.244,55.043,HS12,meat
594,2012,484,156,30382,72.1,18.18,HS12,meat
595,2012,484,344,30381,117.445,8.827,HS12,meat
596,2012,484,360,30381,14.472,18.274,HS12,meat
597,2012,484,410,30282,0.036,0.032,HS12,meat
598,2012,484,410,30382,42.759,24.005,HS12,meat
599,2012,484,842,30281,44.643,39.289,HS12,meat
600,2012,484,842,30282,0.023,0.015,HS12,meat
601,2012,484,842,30381,2.962,1.3,HS12,meat
602,2012,490,76,30381,7707.056,4892.594,HS12,meat
603,2012,490,156,30381,588.504,394.929,HS12,meat
604,2012,490,170,30381,26.921,26.78,HS12,meat
605,2012,490,188,30381,792.806,823.288,HS12,meat
606,2012,490,242,30381,0.008,0.16,HS12,meat
607,2012,490,344,30381,3587.758,366.545,HS12,meat
608,2012,490,360,30381,302.682,22.455,HS12,meat
609,2012,490,380,30381,59.45,23.954,HS12,meat
610,2012,490,392,30381,477.755,16.434,HS12,meat
611,2012,490,410,30381,845.346,448.622,HS12,meat
612,2012,490,480,30381,3.667,4,HS12,meat
613,2012,490,484,30381,751.835,678.751,HS12,meat
614,2012,490,702,30381,308.423,486.77,HS12,meat
615,2012,490,704,30381,628.637,           NA,HS12,meat
616,2012,490,710,30381,60.297,102.924,HS12,meat
617,2012,490,724,30381,77.615,33.577,HS12,meat
618,2012,490,764,30282,1.917,0.19,HS12,meat
619,2012,490,764,30381,50.238,24,HS12,meat
620,2012,490,764,30382,9.78,0.328,HS12,meat
621,2012,490,858,30381,4273.458,4851.963,HS12,meat
622,2012,504,380,30382,1.446,0.485,HS12,meat
623,2012,504,499,30382,0.552,0.187,HS12,meat
624,2012,504,620,30281,2.592,0.421,HS12,meat
625,2012,504,643,30282,5.444,0.574,HS12,meat
626,2012,504,705,30281,0.546,0.062,HS12,meat
627,2012,504,724,30281,1379.013,324.159,HS12,meat
628,2012,504,724,30282,0.666,0.365,HS12,meat
629,2012,504,724,30381,50.351,4.57,HS12,meat
630,2012,508,620,30381,52.978,18.048,HS12,meat
631,2012,508,724,30381,687.325,277.941,HS12,meat
632,2012,512,76,30381,96.694,182.7,HS12,meat
633,2012,512,251,30381,16.956,9.51,HS12,meat
634,2012,512,300,30281,80.848,45.324,HS12,meat
635,2012,512,364,30381,4.291,2,HS12,meat
636,2012,512,380,30381,7.059,2.906,HS12,meat
637,2012,512,392,30381,9.995,4.56,HS12,meat
638,2012,512,422,30281,3.425,1.58,HS12,meat
639,2012,512,764,30381,304.088,124.4,HS12,meat
640,2012,512,784,30281,37.568,21.45,HS12,meat
641,2012,512,784,30381,76.801,33.808,HS12,meat
642,2012,516,24,30381,0.265,7,HS12,meat
643,2012,516,76,30381,44.539,22.62,HS12,meat
644,2012,516,203,30381,12.434,10.32,HS12,meat
645,2012,516,380,30381,395.838,164.174,HS12,meat
646,2012,516,410,30382,8.131,6.63,HS12,meat
647,2012,516,504,30381,21.627,55.481,HS12,meat
648,2012,516,620,30281,46.857,38.717,HS12,meat
649,2012,516,620,30381,367.23,144.883,HS12,meat
650,2012,516,702,30381,60.492,63.26,HS12,meat
651,2012,516,710,30381,14.133,0.842,HS12,meat
652,2012,516,710,30382,75.222,92.78,HS12,meat
653,2012,516,724,30281,259.629,144.709,HS12,meat
654,2012,516,724,30381,2685.048,992.244,HS12,meat
655,2012,516,724,30382,27.286,13.527,HS12,meat
656,2012,516,800,30381,6.088,28.09,HS12,meat
657,2012,516,858,30381,266.611,123.589,HS12,meat
658,2012,528,40,30282,23.217,1.675,HS12,meat
659,2012,528,40,30381,1.727,0.369,HS12,meat
660,2012,528,40,30382,0.163,0.012,HS12,meat
661,2012,528,56,30281,133.067,32.654,HS12,meat
662,2012,528,56,30282,133.574,16.591,HS12,meat
663,2012,528,56,30381,127.96,7.674,HS12,meat
664,2012,528,56,30382,1.663,0.337,HS12,meat
665,2012,528,100,30382,65.122,32.912,HS12,meat
666,2012,528,112,30281,0.434,0.068,HS12,meat
667,2012,528,196,30381,5.751,2.866,HS12,meat
668,2012,528,203,30281,0.202,0.024,HS12,meat
669,2012,528,203,30282,0.972,0.076,HS12,meat
670,2012,528,208,30381,1.147,0.263,HS12,meat
671,2012,528,233,30282,0.08,0.006,HS12,meat
672,2012,528,246,30381,0.057,0.013,HS12,meat
673,2012,528,246,30382,0.098,0.027,HS12,meat
674,2012,528,251,30281,316.803,238.452,HS12,meat
675,2012,528,251,30282,34.799,9.142,HS12,meat
676,2012,528,251,30381,6.173,4.25,HS12,meat
677,2012,528,251,30382,0.452,0.417,HS12,meat
678,2012,528,276,30281,24.124,1.938,HS12,meat
679,2012,528,276,30282,3.964,0.179,HS12,meat
680,2012,528,276,30381,11.482,7.59,HS12,meat
681,2012,528,300,30281,3.56,1.8,HS12,meat
682,2012,528,300,30381,45.363,9.891,HS12,meat
683,2012,528,344,30381,290.086,24.096,HS12,meat
684,2012,528,348,30381,0.062,0.013,HS12,meat
685,2012,528,348,30382,17.142,8.333,HS12,meat
686,2012,528,380,30281,2449.56,280.05,HS12,meat
687,2012,528,380,30282,298.483,27.42,HS12,meat
688,2012,528,380,30381,158.755,21.139,HS12,meat
689,2012,528,380,30382,12.571,2.022,HS12,meat
690,2012,528,398,30281,0.095,           NA,HS12,meat
691,2012,528,428,30282,0.474,0.036,HS12,meat
692,2012,528,442,30281,0.171,0.041,HS12,meat
693,2012,528,442,30282,1.444,0.189,HS12,meat
694,2012,528,442,30381,8.678,3.764,HS12,meat
695,2012,528,579,30381,0.386,0.08,HS12,meat
696,2012,528,616,30282,0.341,0.163,HS12,meat
697,2012,528,616,30381,110.834,11.87,HS12,meat
698,2012,528,616,30382,388.935,202.331,HS12,meat
699,2012,528,620,30382,0.116,0.012,HS12,meat
700,2012,528,642,30382,607.89,325.204,HS12,meat
701,2012,528,643,30282,1.575,0.095,HS12,meat
702,2012,528,682,30282,0.099,0.005,HS12,meat
703,2012,528,702,30282,0.337,0.01,HS12,meat
704,2012,528,703,30282,0.208,0.013,HS12,meat
705,2012,528,724,30281,4.927,4.967,HS12,meat
706,2012,528,724,30381,332.812,98.769,HS12,meat
707,2012,528,724,30382,9.541,3.613,HS12,meat
708,2012,528,752,30281,0.042,0.013,HS12,meat
709,2012,528,752,30282,0.285,0.107,HS12,meat
710,2012,528,764,30382,1.713,0.11,HS12,meat
711,2012,528,784,30282,0.11,0.011,HS12,meat
712,2012,528,826,30282,53.748,14.293,HS12,meat
713,2012,528,826,30381,141.72,34.62,HS12,meat
714,2012,548,410,30381,51.88,20.95,HS12,meat
715,2012,554,36,30281,3635.652,687.305,HS12,meat
716,2012,554,36,30282,580.187,74.496,HS12,meat
717,2012,554,36,30381,156.38,41.397,HS12,meat
718,2012,554,100,30381,11.058,4.485,HS12,meat
719,2012,554,112,30381,99.469,52.283,HS12,meat
720,2012,554,156,30381,68.302,6.532,HS12,meat
721,2012,554,156,30382,5.643,2,HS12,meat
722,2012,554,208,30382,14.27,3.4,HS12,meat
723,2012,554,233,30381,1.329,0.523,HS12,meat
724,2012,554,251,30382,73.001,14.709,HS12,meat
725,2012,554,258,30382,0.455,0.1,HS12,meat
726,2012,554,276,30281,0.31,0.027,HS12,meat
727,2012,554,276,30282,0.606,0.083,HS12,meat
728,2012,554,276,30381,16.406,9.041,HS12,meat
729,2012,554,276,30382,18.029,5.487,HS12,meat
730,2012,554,344,30381,672.482,35.072,HS12,meat
731,2012,554,344,30382,34.65,8.621,HS12,meat
732,2012,554,360,30381,95.87,12.415,HS12,meat
733,2012,554,380,30381,72.662,16.91,HS12,meat
734,2012,554,380,30382,96.887,16.728,HS12,meat
735,2012,554,392,30381,127.786,115.8,HS12,meat
736,2012,554,392,30382,67.836,17.008,HS12,meat
737,2012,554,410,30381,294.174,388.92,HS12,meat
738,2012,554,410,30382,985.39,344.369,HS12,meat
739,2012,554,440,30381,108.2,43.447,HS12,meat
740,2012,554,458,30381,502.24,26.891,HS12,meat
741,2012,554,528,30382,41.279,12,HS12,meat
742,2012,554,540,30381,0.186,0.05,HS12,meat
743,2012,554,540,30382,5.048,1.2,HS12,meat
744,2012,554,579,30281,1.299,0.068,HS12,meat
745,2012,554,643,30381,921.076,368.506,HS12,meat
746,2012,554,702,30281,1.061,0.037,HS12,meat
747,2012,554,702,30282,1.758,0.102,HS12,meat
748,2012,554,702,30381,1462.896,63.45,HS12,meat
749,2012,554,704,30381,3.4,6.3,HS12,meat
750,2012,554,757,30281,0.411,0.032,HS12,meat
751,2012,554,788,30381,13.742,4.29,HS12,meat
752,2012,554,804,30381,18.517,7.338,HS12,meat
753,2012,554,826,30382,15.737,4.55,HS12,meat
754,2012,554,842,30281,17.594,1.212,HS12,meat
755,2012,554,842,30282,20.282,2.222,HS12,meat
756,2012,558,188,30381,7.5,10,HS12,meat
757,2012,558,340,30281,7.146,10.545,HS12,meat
758,2012,558,340,30282,3.808,5.682,HS12,meat
759,2012,558,484,30381,16.5,22,HS12,meat
760,2012,558,490,30381,17.737,23.649,HS12,meat
761,2012,579,56,30281,21.08,7.283,HS12,meat
762,2012,579,203,30381,14.113,12.094,HS12,meat
763,2012,579,208,30281,333.874,196.071,HS12,meat
764,2012,579,208,30282,18.098,6.098,HS12,meat
765,2012,579,208,30381,3.563,1.065,HS12,meat
766,2012,579,208,30382,0.061,0.033,HS12,meat
767,2012,579,251,30281,16.065,1.221,HS12,meat
768,2012,579,251,30282,0.63,0.203,HS12,meat
769,2012,579,276,30281,19.214,4.07,HS12,meat
770,2012,579,276,30282,8.637,1.553,HS12,meat
771,2012,579,276,30381,1.299,0.999,HS12,meat
772,2012,579,344,30381,574.085,43.729,HS12,meat
773,2012,579,428,30281,2.942,0.87,HS12,meat
774,2012,579,528,30281,2.679,2.495,HS12,meat
775,2012,579,528,30282,0.502,0.041,HS12,meat
776,2012,579,688,30281,0.233,0.073,HS12,meat
777,2012,579,688,30381,0.262,0.09,HS12,meat
778,2012,579,724,30282,0.905,0.162,HS12,meat
779,2012,579,752,30281,327.942,37.752,HS12,meat
780,2012,579,752,30282,39.829,5.408,HS12,meat
781,2012,579,752,30381,6.771,1,HS12,meat
782,2012,579,826,30281,38.313,15.586,HS12,meat
783,2012,579,826,30282,9.107,1.613,HS12,meat
784,2012,579,826,30382,333.094,59.289,HS12,meat
785,2012,583,156,30381,68.168,60.277,HS12,meat
786,2012,584,156,30381,20.864,17.52,HS12,meat
787,2012,586,702,30282,11.889,4.79,HS12,meat
788,2012,586,702,30382,0.217,0.14,HS12,meat
789,2012,591,124,30381,316.458,55.102,HS12,meat
790,2012,591,170,30381,199.05,183.391,HS12,meat
791,2012,591,188,30381,2058.958,1598.1,HS12,meat
792,2012,591,484,30381,72.245,61.257,HS12,meat
793,2012,591,604,30381,98.406,64.044,HS12,meat
794,2012,591,620,30381,162.772,129.888,HS12,meat
795,2012,591,702,30381,9.161,8.25,HS12,meat
796,2012,591,724,30381,190.053,95.503,HS12,meat
797,2012,598,344,30381,145.649,0.945,HS12,meat
798,2012,604,76,30381,1132.775,1035.499,HS12,meat
799,2012,604,344,30381,18.315,4.382,HS12,meat
800,2012,604,862,30381,463.988,157.85,HS12,meat
801,2012,608,124,30282,0.127,0.035,HS12,meat
802,2012,608,156,30381,294.587,66.436,HS12,meat
803,2012,608,276,30281,2.249,0.6,HS12,meat
804,2012,608,392,30381,28.7,3.329,HS12,meat
805,2012,608,702,30381,1.49,1,HS12,meat
806,2012,608,826,30381,7.222,2.42,HS12,meat
807,2012,616,440,30381,0.66,0.12,HS12,meat
808,2012,616,642,30281,13.878,20,HS12,meat
809,2012,620,24,30381,5.063,1.642,HS12,meat
810,2012,620,24,30382,1.667,0.432,HS12,meat
811,2012,620,56,30282,0.785,0.061,HS12,meat
812,2012,620,56,30382,350.854,73.22,HS12,meat
813,2012,620,76,30381,1180.41,402.572,HS12,meat
814,2012,620,100,30381,12.805,10.002,HS12,meat
815,2012,620,124,30282,0.078,0.01,HS12,meat
816,2012,620,124,30382,1.306,0.36,HS12,meat
817,2012,620,156,30381,10.763,3.286,HS12,meat
818,2012,620,191,30381,3.473,47.426,HS12,meat
819,2012,620,203,30381,18.525,10,HS12,meat
820,2012,620,208,30281,0.017,0.007,HS12,meat
821,2012,620,208,30381,0.018,0.004,HS12,meat
822,2012,620,251,30281,184.407,4.98,HS12,meat
823,2012,620,251,30381,161.916,29.811,HS12,meat
824,2012,620,251,30382,1029.529,180.82,HS12,meat
825,2012,620,276,30381,0.988,0.815,HS12,meat
826,2012,620,276,30382,6.744,1.471,HS12,meat
827,2012,620,300,30381,32.034,4.649,HS12,meat
828,2012,620,380,30281,931.582,64.582,HS12,meat
829,2012,620,380,30282,4.064,0.47,HS12,meat
830,2012,620,380,30381,401.452,83.843,HS12,meat
831,2012,620,380,30382,3.933,1.234,HS12,meat
832,2012,620,442,30282,1.488,0.282,HS12,meat
833,2012,620,442,30381,0.538,0.27,HS12,meat
834,2012,620,442,30382,30.378,6.77,HS12,meat
835,2012,620,446,30381,1.415,0.5,HS12,meat
836,2012,620,528,30382,3.531,1.2,HS12,meat
837,2012,620,616,30381,26.827,11.766,HS12,meat
838,2012,620,643,30381,8.842,2.928,HS12,meat
839,2012,620,705,30381,19.862,3.002,HS12,meat
840,2012,620,724,30281,9001.26,1618.42,HS12,meat
841,2012,620,724,30282,403.61,133.517,HS12,meat
842,2012,620,724,30381,6383.107,2620.969,HS12,meat
843,2012,620,724,30382,11.506,1.497,HS12,meat
844,2012,620,757,30381,3.42,0.882,HS12,meat
845,2012,620,757,30382,13.411,4.622,HS12,meat
846,2012,620,826,30381,1.659,0.205,HS12,meat
847,2012,620,858,30381,807.048,869.28,HS12,meat
848,2012,642,100,30381,54.559,27.607,HS12,meat
849,2012,642,348,30281,0.183,0.007,HS12,meat
850,2012,642,348,30282,0.009,0.002,HS12,meat
851,2012,642,705,30281,0.769,0.047,HS12,meat
852,2012,642,724,30381,0.063,0.026,HS12,meat
853,2012,643,112,30381,4.722,1.084,HS12,meat
854,2012,643,156,30382,132.876,159.849,HS12,meat
855,2012,643,392,30382,27.084,20.834,HS12,meat
856,2012,643,398,30381,44.303,58.3,HS12,meat
857,2012,643,410,30382,1196.03,686.14,HS12,meat
858,2012,643,764,30381,0.801,0.048,HS12,meat
859,2012,666,124,30282,2.205,0.985,HS12,meat
860,2012,666,251,30382,160.17,37.76,HS12,meat
861,2012,686,76,30381,360.338,178.108,HS12,meat
862,2012,686,251,30281,123.832,22.236,HS12,meat
863,2012,686,251,30282,1.023,0.134,HS12,meat
864,2012,686,251,30381,18.075,7.108,HS12,meat
865,2012,686,300,30381,20.988,11.44,HS12,meat
866,2012,686,344,30381,518.35,123.529,HS12,meat
867,2012,686,380,30381,9.9,4.365,HS12,meat
868,2012,686,410,30382,17.855,11.657,HS12,meat
869,2012,686,620,30381,166.965,96.36,HS12,meat
870,2012,686,702,30381,69.723,110.15,HS12,meat
871,2012,686,705,30281,0.21,0.022,HS12,meat
872,2012,686,724,30281,155.71,23.509,HS12,meat
873,2012,686,724,30381,400.6,404.803,HS12,meat
874,2012,686,724,30382,7.765,7.137,HS12,meat
875,2012,686,764,30381,0.15,0.187,HS12,meat
876,2012,686,858,30381,518.555,557.668,HS12,meat
877,2012,690,410,30381,25.112,16.359,HS12,meat
878,2012,690,702,30381,68.509,2,HS12,meat
879,2012,699,64,30281,0.335,0.091,HS12,meat
880,2012,699,124,30281,0.406,0.098,HS12,meat
881,2012,699,124,30282,6.134,1.354,HS12,meat
882,2012,699,156,30382,16.027,16.5,HS12,meat
883,2012,699,276,30281,0.119,0.02,HS12,meat
884,2012,699,344,30381,2.817,0.164,HS12,meat
885,2012,699,643,30281,0.322,0.028,HS12,meat
886,2012,699,702,30282,0.154,0.04,HS12,meat
887,2012,699,724,30381,42.775,42,HS12,meat
888,2012,699,764,30382,73.582,126.24,HS12,meat
889,2012,699,784,30281,3.139,1.528,HS12,meat
890,2012,699,826,30381,3.649,0.903,HS12,meat
891,2012,699,842,30381,4.092,0.907,HS12,meat
892,2012,702,76,30381,1570.852,1159.462,HS12,meat
893,2012,702,124,30381,11.778,6.98,HS12,meat
894,2012,702,156,30381,2089.739,530.37,HS12,meat
895,2012,702,344,30381,14873.688,1180.72,HS12,meat
896,2012,702,360,30282,217.669,61,HS12,meat
897,2012,702,360,30381,468.019,58.681,HS12,meat
898,2012,702,360,30382,0.145,0.04,HS12,meat
899,2012,702,392,30381,2744.131,177.884,HS12,meat
900,2012,702,410,30381,231.927,123.133,HS12,meat
901,2012,702,458,30282,952.987,461.2,HS12,meat
902,2012,702,458,30381,95.551,80.75,HS12,meat
903,2012,702,490,30381,120.412,115.85,HS12,meat
904,2012,702,626,30382,1.741,0.5,HS12,meat
905,2012,702,643,30281,0.031,0.001,HS12,meat
906,2012,702,643,30381,31.27,24.7,HS12,meat
907,2012,702,704,30381,103.179,100.9,HS12,meat
908,2012,702,764,30381,15.386,8.062,HS12,meat
909,2012,702,784,30381,7.752,0.098,HS12,meat
910,2012,702,788,30381,32.254,25.49,HS12,meat
911,2012,702,842,30381,82.956,32.03,HS12,meat
912,2012,703,203,30381,2.691,0.83,HS12,meat
913,2012,703,348,30381,0.234,0.064,HS12,meat
914,2012,703,616,30381,0.199,0.061,HS12,meat
915,2012,704,12,30381,186.96,           NA,HS12,meat
916,2012,704,40,30382,0.526,0.12,HS12,meat
917,2012,704,112,30381,0.468,0.195,HS12,meat
918,2012,704,124,30381,1.345,0.4,HS12,meat
919,2012,704,124,30382,44.297,22.084,HS12,meat
920,2012,704,251,30381,83.002,32.51,HS12,meat
921,2012,704,276,30281,0.176,0.04,HS12,meat
922,2012,704,276,30381,22.068,10.866,HS12,meat
923,2012,704,300,30381,23.08,9.844,HS12,meat
924,2012,704,380,30381,1939.533,651.742,HS12,meat
925,2012,704,392,30381,993.568,1.309,HS12,meat
926,2012,704,392,30382,561.559,158.584,HS12,meat
927,2012,704,410,30381,49.024,20.293,HS12,meat
928,2012,704,410,30382,2012.332,837.688,HS12,meat
929,2012,704,490,30381,34.5,           NA,HS12,meat
930,2012,704,554,30381,18.15,           NA,HS12,meat
931,2012,704,616,30381,0.304,0.06,HS12,meat
932,2012,704,702,30282,0.056,0.04,HS12,meat
933,2012,704,702,30382,8.92,           NA,HS12,meat
934,2012,704,724,30381,40.709,34.395,HS12,meat
935,2012,705,203,30281,0.551,0.053,HS12,meat
936,2012,705,203,30282,0.139,0.02,HS12,meat
937,2012,705,208,30381,0.005,0.001,HS12,meat
938,2012,705,380,30281,21.904,4.978,HS12,meat
939,2012,705,380,30282,0.079,0.01,HS12,meat
940,2012,705,380,30381,57.555,15.552,HS12,meat
941,2012,705,642,30281,3.826,0.445,HS12,meat
942,2012,705,642,30282,0.01,0.002,HS12,meat
943,2012,710,24,30381,0.55,0.119,HS12,meat
944,2012,710,72,30381,1.824,3.925,HS12,meat
945,2012,710,76,30381,362.123,187.868,HS12,meat
946,2012,710,180,30281,1.839,0.036,HS12,meat
947,2012,710,251,30382,80.758,8.483,HS12,meat
948,2012,710,380,30381,770.41,228.842,HS12,meat
949,2012,710,410,30381,201.471,44.478,HS12,meat
950,2012,710,410,30382,133.941,51.532,HS12,meat
951,2012,710,426,30281,0.42,0.084,HS12,meat
952,2012,710,480,30381,7.384,4.628,HS12,meat
953,2012,710,490,30381,0.686,1.599,HS12,meat
954,2012,710,508,30381,30.735,25.2,HS12,meat
955,2012,710,528,30382,148.275,47.475,HS12,meat
956,2012,710,608,30381,118.822,9.773,HS12,meat
957,2012,710,702,30381,53.422,44.73,HS12,meat
958,2012,710,704,30382,25.327,23.671,HS12,meat
959,2012,710,724,30381,182.64,80.467,HS12,meat
960,2012,710,800,30381,0.259,0.014,HS12,meat
961,2012,710,826,30381,13.182,7.577,HS12,meat
962,2012,710,842,30381,2.201,9.98,HS12,meat
963,2012,710,858,30381,317.952,228.687,HS12,meat
964,2012,710,894,30381,0.475,0.021,HS12,meat
965,2012,710,894,30382,0.223,0.042,HS12,meat
