Class,Superorder,Order,Family,Genus,species_binomial,EDGE.Scientific.name,OldRLCategory,OldRLYear,GSTPRLCategory,GSTRLYear,MaxLinearDimension,MeasurementType,BodySizeClass,length.weight.a,length.weight.b,mass_50,mass_75,mass_max
Elasmobranchii,Selachimorpha,Carcharhiniformes,Hemigaleidae,Hemipristis,Hemipristis elongata,Hemipristis elongata,VU,2003,VU,2015,240,TL,medium,0.00162,3.21,7650.447062,28115.10799,70793.45375
Elasmobranchii,Selachimorpha,Carcharhiniformes,Hemigaleidae,Paragaleus,Paragaleus leucolomatus,Paragaleus leucolomatus,DD,2008,VU,2020,96,TL,small,0.00372,3.11,629.8007712,2222.526786,5437.590205
Elasmobranchii,Selachimorpha,Carcharhiniformes,Hemigaleidae,Paragaleus,Paragaleus longicaudatus,Paragaleus longicaudatus,DD,2009,VU,2020,81,TL,small,0.00372,3.11,629.8007712,2222.526786,5437.590205
Elasmobranchii,Selachimorpha,Carcharhiniformes,Hemigaleidae,Paragaleus,Paragaleus pectoralis,Paragaleus pectoralis,DD,2008,EN,2020,138,TL,small,0.00372,3.11,1946.989512,6870.80191,16809.96846
Elasmobranchii,Selachimorpha,Carcharhiniformes,Hemigaleidae,Paragaleus,Paragaleus randalli,Paragaleus randalli,NT,2008,VU,2020,84,TL,small,0.00372,3.11,415.7652933,1467.209224,3589.645154
Elasmobranchii,Selachimorpha,Carcharhiniformes,Hemigaleidae,Paragaleus,Paragaleus tengi,Paragaleus tengi,DD,2008,EN,2020,93,TL,small,0.00372,3.11,570.5866725,2013.564005,4926.345986
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium arabicum,Chiloscyllium arabicum,NT,2008,NT,2017,80,TL,small,0.00407,3.09,363.0444337,1270.813363,3091.309361
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium burmensis,Chiloscyllium burmensis,DD,2008,VU,2020,57.5,TL,small,0.00407,3.09,130.8535058,458.044163,1114.212559
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium caeruleopunctatum,NA,NE,NA,DD,2021,67,TL,small,0.00407,3.09,209.8857062,734.6912262,1787.168699
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium griseum,Chiloscyllium griseum,NT,2003,VU,2020,77,TL,small,0.00407,3.09,322.6027487,1129.249882,2746.949972
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium hasselti,Chiloscyllium hasseltii,NT,2008,EN,2020,88,TL,small,0.00407,3.09,487.374923,1706.024132,4149.978686
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium indicum,Chiloscyllium indicum,NT,2003,VU,2020,65,TL,small,0.00407,3.09,191.1234581,669.0152002,1627.408879
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium plagiosum,Chiloscyllium plagiosum,NT,2006,NT,2021,95,TL,small,0.00407,3.09,617.4156917,2161.223362,5257.27082
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Chiloscyllium,Chiloscyllium punctatum,Chiloscyllium punctatum,NT,2003,NT,2015,132,TL,small,0.00407,3.09,1706.024132,5971.82621,14526.72973
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium freycineti,Hemiscyllium freycineti,NT,2011,NT,2020,68,TL,small,0.00407,3.09,219.7173047,769.1060955,1870.884382
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium galei,Hemiscyllium galei,DD,2012,VU,2020,57,TL,small,0.00407,3.09,127.3693776,445.8481995,1084.545342
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium hallstromi,Hemiscyllium hallstromi,VU,2003,VU,2015,77,TL,small,0.00407,3.09,322.6027487,1129.249882,2746.949972
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium halmahera,NA,NE,NA,NT,2020,79,TL,small,0.00407,3.09,349.2041809,1222.366461,2973.460142
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium henryi,Hemiscyllium henryi,DD,2012,VU,2020,82,TL,small,0.00407,3.09,391.8289555,1371.571704,3336.408455
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium michaeli,Hemiscyllium michaeli,NT,2012,VU,2020,70,TL,small,0.00407,3.09,240.3060287,841.1755809,2046.196573
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium ocellatum,Hemiscyllium ocellatum,LC,2003,LC,2015,107,TL,small,0.00407,3.09,891.6770639,3121.257408,7592.595833
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium strahani,Hemiscyllium strahani,VU,2003,VU,2020,73,TL,small,0.00407,3.09,273.5768599,957.6379557,2329.496418
Elasmobranchii,Selachimorpha,Orectolobiformes,Hemiscyllidae,Hemiscyllium,Hemiscyllium trispeculare,Hemiscyllium trispeculare,LC,2003,LC,2015,79,TL,small,0.00407,3.09,349.2041809,1222.366461,2973.460142
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus francisci,Heterodontus francisci,DD,2006,DD,2014,120,TL,small,0.00389,3.12,1373.350856,4866.158278,11939.74603
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus galeatus,Heterodontus galeatus,LC,2003,LC,2015,150,TL,medium,0.00389,3.12,2755.121419,9762.149884,23952.69197
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus japonicus,Heterodontus japonicus,LC,2007,LC,2021,120,TL,small,0.00389,3.12,1373.350856,4866.158278,11939.74603
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus mexicanus,Heterodontus mexicanus,DD,2006,LC,2020,70,TL,small,0.00389,3.12,255.5300028,905.4127959,2221.5469
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus omanensis,Heterodontus omanensis,DD,2008,DD,2017,61,TL,small,0.00389,3.12,166.3278984,589.3453053,1446.034606
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus portusjacksoni,Heterodontus portusjacksoni,LC,2005,LC,2015,130,TL,small,0.00389,3.12,1762.947073,6246.604393,15326.84836
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus quoyi,Heterodontus quoyi,DD,2004,LC,2020,105,TL,small,0.00389,3.12,905.4127959,3208.125551,7871.549202
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus ramalheira,Heterodontus ramalheira,DD,2004,DD,2018,83,TL,small,0.00389,3.12,434.7700939,1540.509537,3779.838546
Elasmobranchii,Selachimorpha,Heterodontiformes,Heterodontidae,Heterodontus,Heterodontus zebra,Heterodontus zebra,LC,2003,LC,2020,122,TL,small,0.00389,3.12,1446.034606,5123.696715,12571.64975
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Heptranchias,Heptranchias perlo,Heptranchias perlo,NT,2003,NT,2020,140,TL,small,0.00117,3.18,862.179374,3130.169337,7813.992953
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Hexanchus,Hexanchus griseus,Hexanchus griseus,NT,2005,NT,2020,550,TL,large,0.00117,3.18,66875.0051,242791.8095,606092.9248
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Hexanchus,Hexanchus nakamurai,Hexanchus nakamurai,DD,2008,NT,2020,177.8,TL,medium,0.00117,3.18,1843.71361,6693.660255,16709.7075
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Hexanchus,Hexanchus vitulus,Hexanchus vitulus,NE,NA,LC,2020,180,TL,medium,0.00117,3.18,1917.242474,6960.60911,17376.10483
Elasmobranchii,Selachimorpha,Hexanchiformes,Hexanchidae,Notorynchus,Notorynchus cepedianus,Notorynchus cepedianus,DD,2005,VU,2020,296,TL,large,0.00117,3.18,9324.340334,33852.31088,84507.15925
Elasmobranchii,Batoidea,Myliobatiformes,Hexatrygonidae,Hexatrygon,Hexatrygon bickelli,Hexatrygon bickelli,LC,2007,LC,2015,168,TL,large,0.01,3.04,7076.34551,24273.16774,58202.30929
Elasmobranchii,Batoidea,Torpediniformes,Hypnidae,Hypnos,Hypnos monopterygius,Hypnos monopterygius,LC,2003,LC,2015,62.5,TL,medium,0.01,3.04,350.2225178,1201.327707,2880.548904
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Carcharodon,Carcharodon carcharias,Carcharodon carcharias,VU,2005,VU,2018,640,TL,large,0.0098,3.04,404465.9904,1387392.803,3326696.617
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Isurus,Isurus oxyrinchus,Isurus oxyrinchus,VU,2004,EN,2018,445,TL,large,0.00646,3.03,83684.00648,285890.0097,683539.0827
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Isurus,Isurus paucus,Isurus paucus,VU,2006,EN,2018,427,TL,large,0.00646,3.03,73842.78918,252269.4192,603155.0652
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Lamna,Lamna ditropis,Lamna ditropis,LC,2008,LC,2018,350,TL,large,0.01047,3.03,65516.69318,223824.9438,535146.7054
Elasmobranchii,Selachimorpha,Lamniformes,Lamnidae,Lamna,Lamna nasus,Lamna nasus,VU,2006,VU,2018,357,TL,large,0.0148,2.964,69842.11795,232301.435,544967.1295
Elasmobranchii,Selachimorpha,Carcharhiniformes,Leptochariidae,Leptocharias,Leptocharias smithii,Leptocharias smithii,NT,2005,VU,2020,89,TL,small,0.00389,3.12,540.5462211,1915.30333,4699.443386
Elasmobranchii,Selachimorpha,Lamniformes,Megachasmidae,Megachasma,Megachasma pelagios,Megachasma pelagios,LC,2005,LC,2018,900,TL,large,0.00011,3.68,638579.1521,2839426.094,8184744.371
Elasmobranchii,Selachimorpha,Lamniformes,Mitsukurinidae,Mitsukurina,Mitsukurina owstoni,Mitsukurina owstoni,LC,2004,LC,2017,410,TL,large,0.00389,3.12,63477.76801,224919.1202,551868.028
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula alfredi,Manta alfredi,VU,2010,VU,2018,500,DW,large,0.0079,3.08,191991.6398,669334.7854,1623509.015
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula birostris,Manta birostris,VU,NA,EN,2020,700,DW,large,0.0079,3.08,541198.6043,1886764.715,4576453.506
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula eregoodoo,Mobula eregoodootenkee,NT,2003,EN,2020,130,DW,medium,0.0079,3.08,3029.704205,10562.36832,25619.61602
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula hypostoma,Mobula hypostoma,DD,2008,EN,2018,230,DW,large,0.0079,3.08,17562.09975,61226.22984,148507.6501
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula kuhlii,Mobula kuhlii,DD,2007,EN,2020,135,DW,medium,0.0079,3.08,3403.162693,11864.34562,28777.63489
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula mobular,Mobula mobular,EN,2014,EN,2018,350,DW,large,0.0079,3.08,64000.63474,223123.5233,541198.6043
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula munkiana,Mobula munkiana,NT,2006,VU,2018,110,DW,medium,0.0079,3.08,1811.107274,6314.009817,15314.9845
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula tarapacana,Mobula tarapacana,VU,2016,EN,2018,370,DW,large,0.0079,3.08,75947.94282,264775.0707,642226.7657
Elasmobranchii,Batoidea,Myliobatiformes,Mobulidae,Mobula,Mobula thurstoni,Mobula thurstoni,NT,2006,EN,2018,220,DW,large,0.0079,3.08,15314.9845,53392.17828,129505.7193
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus asperrimus,Pteromylaeus asperrimus,DD,2008,DD,2020,79,DW,medium,0.0043,3.11,397.0867749,1401.293923,3428.378078
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus bovinus,Pteromylaeus bovinus,DD,2006,CR,2021,222,DW,large,0.0043,3.11,9872.404007,34839.08459,85236.61733
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus caeruleofasciatus,Aetomylaeus nichofii,NE,NA,LC,2015,59,DW,medium,0.0043,3.11,160.1824475,565.2736493,1382.987363
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus maculatus,Aetomylaeus maculatus,EN,2006,EN,2020,100,DW,medium,0.0043,3.11,826.5424612,2916.815672,7136.223702
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus milvus,Aetomylaeus maculatus,NE,NA,EN,2017,123,DW,medium,0.0043,3.11,1573.512023,5552.823653,13585.42885
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus nichofii,Aetomylaeus nichofii,VU,NA,VU,2015,72,DW,medium,0.0043,3.11,297.556357,1050.057421,2569.049779
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus vespertilio,Aetomylaeus vespertilio,EN,2006,EN,2015,240,DW,large,0.0043,3.11,12581.20187,44398.25962,108623.9064
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Aetomylaeus,Aetomylaeus wafickii,,NE,NA,NA,"Intitated 220216, new species previously part of Three species A. nichofii complex (Naylor et al. (2012) recognized three distinct species in the Aetomylaeus nichofii complex: true A. nichofii from Indonesia; A. cf. nichofii 1 from the Arabian Gulf; and A. cf. nichofii 2 from the Arafura Sea. White et al. (2016) described A. cf. nichofii 2 as A. caeruleofasciatus. Jabado et al. (2022) described A. cf. nichofii 1 as Aetomylaeus wafickii.)",73,DW,small,0.0043,3.11,310.5984356,1096.082086,2681.652816
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,Myliobatis aquila,DD,2005,CR,2021,260,DW,large,0.0043,3.11,16137.35233,56947.68799,139327.0904
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis californicus,Myliobatis californicus,LC,2006,LC,2015,180,DW,large,0.0043,3.11,5142.362167,18147.06838,44398.25962
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis chilensis,Myliobatis chilensis,DD,2006,VU,2020,200,DW,large,0.0043,3.11,7136.223702,25183.27867,61612.91297
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis freminvillei,Myliobatis freminvillei,DD,2007,VU,2020,106,DW,medium,0.0043,3.11,990.7553132,3496.312362,8554.008876
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis goodei,Myliobatis goodei,DD,2007,VU,2020,115,DW,medium,0.0043,3.11,1276.543012,4504.838938,11021.45011
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis hamlyni,Myliobatis hamlyni,EN,2006,NT,2015,114,DW,medium,0.0043,3.11,1242.336533,4384.126455,10726.11733
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis longirostris,Myliobatis longirostris,NT,2006,VU,2020,95,DW,medium,0.0043,3.11,704.6696737,2486.734371,6083.995274
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis peruvianus,Myliobatis peruvianus,DD,2006,VU,2020,131,DW,medium,0.0043,3.11,1914.162918,6754.958951,16526.54936
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis ridens,Myliobatis ridens,NE,NA,CR,2020,70,DW,medium,0.0043,3.11,272.5963733,961.9752293,2353.549626
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis tenuicaudatus,Myliobatis tenuicaudatus,LC,NA,LC,2015,160,DW,large,0.0043,3.11,3565.154171,12581.20187,30780.92039
Elasmobranchii,Batoidea,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis tobijei,Myliobatis tobijei,DD,2007,VU,2021,102,DW,medium,0.0043,3.11,879.0462048,3102.098037,7589.531883
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Benthobatis,Benthobatis kreffti,Benthobatis kreffti,VU,2004,VU,2020,30,TL,small,0.01175,2.88,28.65369889,92.11354972,210.9342389
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Benthobatis,Benthobatis marcida,Benthobatis marcida,LC,2008,LC,2020,50,TL,medium,0.01175,2.88,124.7685396,401.0956183,918.4837543
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Benthobatis,Benthobatis moresbyi,Benthobatis moresbyi,DD,2008,LC,2017,40,TL,small,0.01175,2.88,65.61516936,210.9342389,483.0261483
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Benthobatis,Benthobatis yangi,Benthobatis yangi,VU,2008,VU,2020,37,TL,small,0.01175,2.88,52.41944813,168.5137218,385.8858306
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Diplobatis,Diplobatis colombiensis,Diplobatis colombiensis,VU,2006,VU,2020,17,TL,small,0.01175,2.88,5.581672778,17.94350164,41.08949088
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Diplobatis,Diplobatis guamachensis,Diplobatis guamachensis,VU,2006,VU,2020,20,TL,small,0.01175,2.88,8.913286507,28.65369889,65.61516936
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Diplobatis,Diplobatis ommata,Diplobatis ommata,VU,2006,LC,2020,25,TL,small,0.01175,2.88,16.94879021,54.48557396,124.7685396
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Diplobatis,Diplobatis picta,Diplobatis pictus,VU,2006,VU,2020,18,TL,small,0.01175,2.88,6.58046061,21.15432245,48.44206871
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Discopyge,Discopyge castelloi,Discopyge castelloi,NE,NA,DD,2020,31,TL,small,0.01175,2.88,31.49148622,101.2362346,231.8246137
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Discopyge,Discopyge tschudii,Discopyge tschudii,NT,2004,LC,2020,55,TL,medium,0.01175,2.88,164.1784022,527.787197,1208.599506
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine atzi,Narcine atzi,DD,2004,VU,2020,42,TL,small,0.01175,2.88,75.51434077,242.7572793,555.8989106
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine baliensis,NA,NE,NA,NT,2020,31,TL,small,0.01175,2.88,31.49148622,101.2362346,231.8246137
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine bancroftii,Narcine bancroftii,CR,2007,LC,2018,65,TL,medium,0.01175,2.88,265.620718,853.8955933,1955.367235
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine brasiliensis,Narcine brasiliensis,DD,2007,NT,2020,45,TL,small,0.01175,2.88,92.11354972,296.1190482,678.0940073
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine brevilabiata,Narcine brevilabiata,VU,2006,VU,2020,32,TL,small,0.01175,2.88,34.50669909,110.9292924,254.0211069
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine entemedor,Narcine entemedor,DD,2004,VU,2020,93,TL,medium,0.01175,2.88,745.2506628,2395.770412,5486.163652
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine insolita,Narcine insolita,DD,2004,DD,2018,36,TL,small,0.01175,2.88,48.44206871,155.7275702,356.6063472
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine leoparda,Narcine leoparda,NT,2007,VU,2020,30,TL,small,0.01175,2.88,28.65369889,92.11354972,210.9342389
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine lingula,Narcine lingula,DD,2007,VU,2020,35,TL,small,0.01175,2.88,44.66706811,143.5920094,328.8166757
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine maculata,Narcine maculata,DD,2007,VU,2020,40,TL,small,0.01175,2.88,65.61516936,210.9342389,483.0261483
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine oculifera,Narcine oculifera,DD,2012,DD,2017,35,TL,small,0.01175,2.88,44.66706811,143.5920094,328.8166757
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine prodorsalis,Narcine prodorsalis,DD,2007,EN,2020,40,TL,small,0.01175,2.88,65.61516936,210.9342389,483.0261483
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine rierai,Narcine rierai,DD,2007,DD,2018,30,TL,small,0.01175,2.88,28.65369889,92.11354972,210.9342389
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine timlei,Narcine timlei,DD,2007,VU,2020,36,TL,small,0.01175,2.88,48.44206871,155.7275702,356.6063472
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcine vermiculata,Narcine vermiculatus,NT,2007,LC,2020,30,TL,small,0.01175,2.88,28.65369889,92.11354972,210.9342389
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcinops lasti,Narcine lasti,LC,2008,LC,2015,37,TL,small,0.01175,2.88,52.41944813,168.5137218,385.8858306
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcinops nelsoni,Narcine nelsoni,LC,2010,LC,2015,35,TL,small,0.01175,2.88,44.66706811,143.5920094,328.8166757
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcinops ornata,Narcine ornata,LC,2010,LC,2015,24,TL,small,0.01175,2.88,15.06884117,48.44206871,110.9292924
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcinops tasmaniensis,Narcine tasmaniensis,LC,2008,LC,2015,47,TL,small,0.01175,2.88,104.4030797,335.6264165,768.5633974
Elasmobranchii,Batoidea,Torpediniformes,Narcinidae,Narcine,Narcinops westraliensis,Narcine westraliensis,LC,2008,LC,2015,29,TL,small,0.01175,2.88,25.98829052,83.54501458,191.312832
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Electrolux,Electrolux addisoni,Electrolux addisoni,CR,2008,LC,2018,52,TL,medium,0.01175,2.88,139.6886463,449.059548,1028.318138
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Heteronarce,Heteronarce bentuviai,Heteronarce bentuviai,DD,2007,DD,2017,19,TL,small,0.01175,2.88,7.689212262,24.71864588,56.60414533
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Heteronarce,Heteronarce garmani,Heteronarce garmani,VU,2007,NT,2020,30,TL,small,0.01175,2.88,28.65369889,92.11354972,210.9342389
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Heteronarce,Heteronarce mollis,Heteronarce mollis,DD,2005,DD,2017,25.5,TL,small,0.01175,2.88,17.94350164,57.68329029,132.091109
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Narke,Narke capensis,Narke capensis,DD,2007,LC,2018,38,TL,small,0.01175,2.88,56.60414533,181.9663415,416.6914841
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Narke,Narke dipterygia,Narke dipterygia,DD,2007,VU,2021,35,TL,small,0.01175,2.88,44.66706811,143.5920094,328.8166757
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Narke,Narke japonica,Narke japonica,VU,2007,VU,2021,37,TL,small,0.01175,2.88,52.41944813,168.5137218,385.8858306
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Temera,Temera hardwickii,Temera hardwickii,VU,2004,VU,2021,15,TL,small,0.01175,2.88,3.89237169,12.51287572,28.65369889
Elasmobranchii,Batoidea,Torpediniformes,Narkidae,Typhlonarke,Typhlonarke aysoni,Typhlonarke aysoni,NE,NA,LC,2017,45,TL,small,0.01175,2.88,92.11354972,296.1190482,678.0940073
Elasmobranchii,Selachimorpha,Lamniformes,Odontaspididae,Carcharias,Carcharias taurus,Carcharias taurus,VU,2005,CR,2021,325,TL,large,0.0028,2.85,5598.737715,17780.75553,40366.91964
Elasmobranchii,Selachimorpha,Lamniformes,Odontaspididae,Odontaspis,Odontaspis ferox,Odontaspis ferox,VU,2007,VU,2015,450,TL,large,0.0028,2.85,14153.96795,44950.89014,102050.1613
Elasmobranchii,Selachimorpha,Lamniformes,Odontaspididae,Odontaspis,Odontaspis noronhai,Odontaspis noronhai,DD,2005,LC,2018,427,TL,large,0.0028,2.85,12188.26779,38708.11974,87877.45586
